IssueID,ProjectName,Politeness,FixingTime_hours,Assignee,AssigneeAct,Project
3669,Hibernate ORM,polite,1015.657,0,null,HHH
3681,Hibernate ORM,impolite,38.1353,100,VHIGH,HHH
3675,Hibernate ORM,impolite,151.5691,100,VHIGH,HHH
128701,OFBiz,polite,96.1637,32908,HIGH,OFBIZ
3676,Hibernate ORM,polite,3199.4275,0,null,HHH
128702,OFBiz,impolite,3273.4955,0,null,OFBIZ
3677,Hibernate ORM,impolite,0.3453,100,VHIGH,HHH
128703,OFBiz,impolite,3273.5426,0,null,OFBIZ
128704,OFBiz,mixed,1245.7588,32850,VHIGH,OFBIZ
128705,OFBiz,polite,287.826,32850,VHIGH,OFBIZ
128706,OFBiz,impolite,170.3323,33046,VHIGH,OFBIZ
535131,JRuby (please use github issues at http://bugs.jruby.org),impolite,4.0219,88683,VHIGH,JRUBY
535134,JRuby (please use github issues at http://bugs.jruby.org),polite,16.9516,46258,VHIGH,JRUBY
535136,JRuby (please use github issues at http://bugs.jruby.org),mixed,6792.5589,78894,VHIGH,JRUBY
535137,JRuby (please use github issues at http://bugs.jruby.org),polite,7032.3046,46258,VHIGH,JRUBY
535138,JRuby (please use github issues at http://bugs.jruby.org),polite,44.4363,87535,VHIGH,JRUBY
535128,JRuby (please use github issues at http://bugs.jruby.org),polite,772.1986,46258,VHIGH,JRUBY
535129,JRuby (please use github issues at http://bugs.jruby.org),mixed,1467.88,46258,VHIGH,JRUBY
535142,JRuby (please use github issues at http://bugs.jruby.org),impolite,5346.9884,74274,VHIGH,JRUBY
535144,JRuby (please use github issues at http://bugs.jruby.org),polite,1641.0478,46258,VHIGH,JRUBY
535145,JRuby (please use github issues at http://bugs.jruby.org),mixed,32001.9899,87535,VHIGH,JRUBY
535147,JRuby (please use github issues at http://bugs.jruby.org),impolite,1407.063,0,null,JRUBY
535148,JRuby (please use github issues at http://bugs.jruby.org),impolite,94.3378,46258,VHIGH,JRUBY
535149,JRuby (please use github issues at http://bugs.jruby.org),impolite,100.4848,46258,VHIGH,JRUBY
535141,JRuby (please use github issues at http://bugs.jruby.org),polite,26770.0042,88557,VHIGH,JRUBY
574700,JBoss Enterprise Application Platform 4 and 5,impolite,2782.0931,110,HIGH,JBPAPP
574701,JBoss Enterprise Application Platform 4 and 5,impolite,84.4453,110,HIGH,JBPAPP
574702,JBoss Enterprise Application Platform 4 and 5,mixed,309.0944,110,HIGH,JBPAPP
535139,JRuby (please use github issues at http://bugs.jruby.org),mixed,18923.8804,87535,VHIGH,JRUBY
574703,JBoss Enterprise Application Platform 4 and 5,impolite,263.7942,110,HIGH,JBPAPP
574705,JBoss Enterprise Application Platform 4 and 5,impolite,0.6286,110,HIGH,JBPAPP
574708,JBoss Enterprise Application Platform 4 and 5,impolite,11.9483,110,HIGH,JBPAPP
85370,Solr,polite,192.1572,20829,VHIGH,SOLR
153716,Lucene - Core,polite,6.0409,0,null,LUCENE
153717,Lucene - Core,polite,382.419,7985,HIGH,LUCENE
153718,Lucene - Core,polite,47.4446,12175,VHIGH,LUCENE
153719,Lucene - Core,mixed,22.001,25490,VHIGH,LUCENE
36409,Wicket,polite,20.7884,1708,VHIGH,WICKET
608665,GeoServer,impolite,7821.5057,76050,VHIGH,GEOS
608660,GeoServer,mixed,378.5814,4933,VHIGH,GEOS
36400,Wicket,polite,2.7132,154,VHIGH,WICKET
128745,OFBiz,polite,611.2658,32867,VHIGH,OFBIZ
85375,Solr,mixed,6434.5361,20829,VHIGH,SOLR
85373,Solr,polite,51.0578,0,null,SOLR
85374,Solr,polite,1.1944,0,null,SOLR
608667,GeoServer,mixed,6.1479,4933,VHIGH,GEOS
608668,GeoServer,impolite,7837.7563,76069,VHIGH,GEOS
36406,Wicket,polite,0.4983,154,VHIGH,WICKET
85372,Solr,polite,2318.9525,8168,HIGH,SOLR
608669,GeoServer,impolite,5567.1011,4933,VHIGH,GEOS
153702,Lucene - Core,polite,677.9312,0,null,LUCENE
153703,Lucene - Core,mixed,1358.9899,9842,VHIGH,LUCENE
153705,Lucene - Core,mixed,2061.2734,0,null,LUCENE
153706,Lucene - Core,polite,55.3121,25531,HIGH,LUCENE
153707,Lucene - Core,polite,95.6375,25531,HIGH,LUCENE
153708,Lucene - Core,mixed,147.1646,0,null,LUCENE
153709,Lucene - Core,polite,137.1602,20829,VHIGH,LUCENE
608653,GeoServer,impolite,7528.2392,4933,VHIGH,GEOS
85368,Solr,polite,12.5106,8313,VHIGH,SOLR
608650,GeoServer,impolite,7465.8262,75851,HIGH,GEOS
85367,Solr,polite,1859.0594,20829,VHIGH,SOLR
85364,Solr,polite,19041.3123,8313,VHIGH,SOLR
128735,OFBiz,impolite,462.8914,32850,VHIGH,OFBIZ
85365,Solr,mixed,73.5997,8313,VHIGH,SOLR
85362,Solr,polite,181.3367,20829,VHIGH,SOLR
85363,Solr,polite,691.9339,8313,VHIGH,SOLR
128739,OFBiz,polite,141.0739,32936,HIGH,OFBIZ
608657,GeoServer,impolite,487.2863,4933,VHIGH,GEOS
608658,GeoServer,mixed,3877.9865,76050,VHIGH,GEOS
128730,OFBiz,polite,453.7061,32850,VHIGH,OFBIZ
153735,Lucene - Core,polite,125.5001,25531,HIGH,LUCENE
153737,Lucene - Core,impolite,9740.4537,14235,HIGH,LUCENE
153739,Lucene - Core,impolite,98.3752,25490,VHIGH,LUCENE
128722,OFBiz,polite,225.6629,32850,VHIGH,OFBIZ
153721,Lucene - Core,mixed,5550.1387,25459,VHIGH,LUCENE
153722,Lucene - Core,polite,23.417,14235,HIGH,LUCENE
153723,Lucene - Core,mixed,1087.3988,20831,VHIGH,LUCENE
153728,Lucene - Core,mixed,1297.1938,0,null,LUCENE
128716,OFBiz,mixed,23130.4712,32895,HIGH,OFBIZ
128717,OFBiz,mixed,1671.9517,32850,VHIGH,OFBIZ
128792,OFBiz,mixed,575.657,32936,HIGH,OFBIZ
128793,OFBiz,polite,616.118,32936,HIGH,OFBIZ
128794,OFBiz,polite,134.8303,32936,HIGH,OFBIZ
128795,OFBiz,polite,1150.7895,32936,HIGH,OFBIZ
128798,OFBiz,impolite,1.4733,32936,HIGH,OFBIZ
128790,OFBiz,mixed,1083.3526,32850,VHIGH,OFBIZ
128789,OFBiz,polite,559.8931,32908,HIGH,OFBIZ
128780,OFBiz,mixed,6098.5142,32850,VHIGH,OFBIZ
128783,OFBiz,mixed,218.1045,0,null,OFBIZ
128784,OFBiz,polite,2478.2446,32850,VHIGH,OFBIZ
128785,OFBiz,impolite,270.0594,0,null,OFBIZ
128787,OFBiz,impolite,326.7933,32936,HIGH,OFBIZ
128778,OFBiz,mixed,20737.3991,32850,VHIGH,OFBIZ
128779,OFBiz,polite,112.9882,0,null,OFBIZ
128773,OFBiz,impolite,687.6652,32850,VHIGH,OFBIZ
128775,OFBiz,polite,45.6133,32936,HIGH,OFBIZ
128766,OFBiz,polite,4826.8735,32944,HIGH,OFBIZ
128762,OFBiz,polite,103.9131,32936,HIGH,OFBIZ
128755,OFBiz,impolite,0.8234,32853,VHIGH,OFBIZ
36360,Wicket,polite,219.067,154,VHIGH,WICKET
153672,Lucene - Core,polite,26.6066,12175,VHIGH,LUCENE
153673,Lucene - Core,mixed,2670.3869,25490,VHIGH,LUCENE
36362,Wicket,polite,65.5309,15673,VHIGH,WICKET
36365,Wicket,mixed,22047.8904,15673,VHIGH,WICKET
153678,Lucene - Core,mixed,1227.3291,0,null,LUCENE
153679,Lucene - Core,polite,1.6518,0,null,LUCENE
114073,Pig,mixed,670.8001,30488,VHIGH,PIG
114074,Pig,polite,17076.1898,0,null,PIG
114076,Pig,polite,687.634,30488,VHIGH,PIG
114077,Pig,mixed,2974.5318,26643,HIGH,PIG
212605,HBase,impolite,50.3744,0,null,HBASE
114078,Pig,mixed,861.8543,30440,VHIGH,PIG
114079,Pig,polite,616.5476,30938,STD,PIG
36366,Wicket,mixed,2917.5947,154,VHIGH,WICKET
212601,HBase,polite,6549.2328,46377,HIGH,HBASE
212602,HBase,impolite,27.8087,0,null,HBASE
36368,Wicket,impolite,95.4512,154,VHIGH,WICKET
114070,Pig,polite,600.6942,30488,VHIGH,PIG
114072,Pig,mixed,3337.2299,30488,VHIGH,PIG
153680,Lucene - Core,polite,0.2717,16599,HIGH,LUCENE
212600,HBase,polite,2852.5725,34002,HIGH,HBASE
153661,Lucene - Core,impolite,619.3441,7985,HIGH,LUCENE
153663,Lucene - Core,impolite,178.5922,4033,HIGH,LUCENE
36352,Wicket,impolite,1668.0321,15673,VHIGH,WICKET
153664,Lucene - Core,impolite,6.785,0,null,LUCENE
153665,Lucene - Core,mixed,604.9371,9844,VHIGH,LUCENE
114059,Pig,mixed,72.6095,30488,VHIGH,PIG
153667,Lucene - Core,polite,171.1198,4033,HIGH,LUCENE
153669,Lucene - Core,mixed,1615.7258,4033,HIGH,LUCENE
114064,Pig,polite,76.7431,7829,HIGH,PIG
212616,HBase,polite,45.4762,0,null,HBASE
114067,Pig,polite,67.4694,8652,HIGH,PIG
212618,HBase,polite,1093.3305,0,null,HBASE
114069,Pig,polite,19285.8568,0,null,PIG
212612,HBase,impolite,9.807,0,null,HBASE
36356,Wicket,polite,6.1139,154,VHIGH,WICKET
114060,Pig,polite,919.3043,30440,VHIGH,PIG
212610,HBase,polite,336.8822,0,null,HBASE
114061,Pig,mixed,164.4186,8343,HIGH,PIG
153692,Lucene - Core,impolite,588.1097,12175,VHIGH,LUCENE
153693,Lucene - Core,impolite,0.4708,12175,VHIGH,LUCENE
128694,OFBiz,polite,2.8157,32908,HIGH,OFBIZ
153694,Lucene - Core,polite,308.0052,25531,HIGH,LUCENE
128695,OFBiz,polite,87.9015,32850,VHIGH,OFBIZ
153695,Lucene - Core,polite,189.3431,7985,HIGH,LUCENE
36340,Wicket,polite,684.7806,15673,VHIGH,WICKET
128696,OFBiz,mixed,32576.1874,32850,VHIGH,OFBIZ
153697,Lucene - Core,mixed,146.1315,25490,VHIGH,LUCENE
153698,Lucene - Core,mixed,3889.6242,4033,HIGH,LUCENE
153699,Lucene - Core,polite,27.512,20831,VHIGH,LUCENE
114048,Pig,mixed,21122.4667,7829,HIGH,PIG
128690,OFBiz,polite,1479.4185,32908,HIGH,OFBIZ
85319,Solr,mixed,1323.4489,0,null,SOLR
114052,Pig,polite,186.841,30893,STD,PIG
85317,Solr,impolite,2188.3393,0,null,SOLR
114053,Pig,impolite,10201.6825,0,null,PIG
85318,Solr,mixed,46551.0484,0,null,SOLR
114054,Pig,impolite,10217.9965,0,null,PIG
114055,Pig,mixed,10218.2087,0,null,PIG
114056,Pig,mixed,10219.6222,30488,VHIGH,PIG
85313,Solr,polite,143.2947,26740,HIGH,SOLR
212629,HBase,mixed,88.4041,0,null,HBASE
114058,Pig,mixed,1565.8832,30938,STD,PIG
128689,OFBiz,mixed,21754.4714,32850,VHIGH,OFBIZ
85312,Solr,mixed,3457.2506,8313,VHIGH,SOLR
85310,Solr,mixed,150.9411,20829,VHIGH,SOLR
212626,HBase,polite,69.5749,0,null,HBASE
36348,Wicket,mixed,21.4659,15673,VHIGH,WICKET
36349,Wicket,mixed,2812.8333,1491,VHIGH,WICKET
114050,Pig,mixed,1005.0982,7829,HIGH,PIG
153681,Lucene - Core,polite,0.588,7985,HIGH,LUCENE
128682,OFBiz,impolite,99.2236,32936,HIGH,OFBIZ
153682,Lucene - Core,mixed,1837.5385,4033,HIGH,LUCENE
128683,OFBiz,mixed,461.364,32850,VHIGH,OFBIZ
153683,Lucene - Core,mixed,18.5757,25459,VHIGH,LUCENE
153684,Lucene - Core,polite,338.0343,25531,HIGH,LUCENE
212640,HBase,mixed,92.5971,0,null,HBASE
128685,OFBiz,impolite,113.4052,32936,HIGH,OFBIZ
36330,Wicket,polite,11.1212,15673,VHIGH,WICKET
128686,OFBiz,polite,59.4735,32867,VHIGH,OFBIZ
36331,Wicket,impolite,350.2666,154,VHIGH,WICKET
153688,Lucene - Core,mixed,2057.5209,0,null,LUCENE
608591,GeoServer,impolite,99.5217,75851,HIGH,GEOS
128680,OFBiz,polite,1425.0076,32850,VHIGH,OFBIZ
85309,Solr,mixed,5319.7673,16599,VHIGH,SOLR
114041,Pig,polite,9724.3917,0,null,PIG
608598,GeoServer,impolite,7441.1492,4933,VHIGH,GEOS
85307,Solr,impolite,72.3967,20829,VHIGH,SOLR
212638,HBase,polite,482.6195,0,null,HBASE
85305,Solr,mixed,15766.9093,8244,VHIGH,SOLR
212639,HBase,impolite,3.7041,0,null,HBASE
85302,Solr,mixed,45839.9664,0,null,SOLR
114046,Pig,polite,77.8852,8343,HIGH,PIG
85303,Solr,polite,48353.8878,0,null,SOLR
85300,Solr,polite,178.4861,20829,VHIGH,SOLR
36336,Wicket,impolite,12.2561,0,null,WICKET
36338,Wicket,polite,0.2361,154,VHIGH,WICKET
36339,Wicket,polite,0.4159,15673,VHIGH,WICKET
153690,Lucene - Core,mixed,502.1313,25949,HIGH,LUCENE
212632,HBase,polite,9.4757,0,null,HBASE
153630,Lucene - Core,mixed,75.8235,9844,VHIGH,LUCENE
153631,Lucene - Core,mixed,1010.5427,25933,HIGH,LUCENE
36320,Wicket,polite,2850.4425,16156,VHIGH,WICKET
153634,Lucene - Core,impolite,466.8157,0,null,LUCENE
153635,Lucene - Core,impolite,28.6442,12175,VHIGH,LUCENE
153637,Lucene - Core,mixed,1296.207,9842,VHIGH,LUCENE
153638,Lucene - Core,polite,45.1536,12175,VHIGH,LUCENE
153639,Lucene - Core,polite,555.2977,0,null,LUCENE
608585,GeoServer,mixed,119.6834,4933,VHIGH,GEOS
608586,GeoServer,mixed,0.9169,4933,VHIGH,GEOS
608587,GeoServer,mixed,7269.9117,4933,VHIGH,GEOS
608588,GeoServer,impolite,18191.3858,4933,VHIGH,GEOS
85337,Solr,polite,149.1675,8313,VHIGH,SOLR
85338,Solr,mixed,48913.5345,8313,VHIGH,SOLR
608582,GeoServer,impolite,2.9814,4933,VHIGH,GEOS
85335,Solr,polite,1173.3506,8313,VHIGH,SOLR
85336,Solr,mixed,48139.2124,25459,VHIGH,SOLR
608584,GeoServer,impolite,2111.0287,76050,VHIGH,GEOS
85333,Solr,polite,19.0028,26740,HIGH,SOLR
236612,Geronimo,mixed,458.7794,7539,VHIGH,GERONIMO
85334,Solr,polite,652.0669,20829,VHIGH,SOLR
236613,Geronimo,impolite,1705.3339,0,null,GERONIMO
212647,HBase,polite,277.3926,0,null,HBASE
36325,Wicket,mixed,1493.5187,154,VHIGH,WICKET
36326,Wicket,polite,12.2334,154,VHIGH,WICKET
212641,HBase,impolite,166.5447,0,null,HBASE
608589,GeoServer,impolite,4247.1729,4933,VHIGH,GEOS
36327,Wicket,mixed,2237.5869,15673,VHIGH,WICKET
85330,Solr,polite,123.88,8168,HIGH,SOLR
236617,Geronimo,mixed,8566.3726,9330,VHIGH,GERONIMO
36328,Wicket,mixed,572.5475,15673,VHIGH,WICKET
36329,Wicket,impolite,108.7876,15673,VHIGH,WICKET
212644,HBase,mixed,45.2121,0,null,HBASE
153621,Lucene - Core,impolite,0.5276,12175,VHIGH,LUCENE
153622,Lucene - Core,polite,114.3536,20831,VHIGH,LUCENE
153624,Lucene - Core,impolite,0.7988,0,null,LUCENE
153625,Lucene - Core,polite,314.2079,9844,VHIGH,LUCENE
153627,Lucene - Core,impolite,14.3232,0,null,LUCENE
153628,Lucene - Core,mixed,90.3053,9844,VHIGH,LUCENE
153629,Lucene - Core,mixed,2007.6497,25531,HIGH,LUCENE
36319,Wicket,impolite,65.879,15673,VHIGH,WICKET
236609,Geronimo,polite,490.1039,12043,HIGH,GERONIMO
608574,GeoServer,impolite,142.8609,97032,HIGH,GEOS
236607,Geronimo,mixed,351.4042,12043,HIGH,GERONIMO
608576,GeoServer,mixed,18118.7033,76050,VHIGH,GEOS
85329,Solr,mixed,818.0511,20829,VHIGH,SOLR
608577,GeoServer,impolite,43.8848,76050,VHIGH,GEOS
85326,Solr,polite,1455.6808,26740,HIGH,SOLR
608570,GeoServer,mixed,477.7445,4933,VHIGH,GEOS
608571,GeoServer,mixed,0.6493,4933,VHIGH,GEOS
85324,Solr,mixed,641.8636,26740,HIGH,SOLR
608572,GeoServer,mixed,9084.0224,4933,VHIGH,GEOS
85325,Solr,polite,26421.9477,0,null,SOLR
608573,GeoServer,mixed,1229.232,76050,VHIGH,GEOS
85322,Solr,polite,6.8747,8313,VHIGH,SOLR
85323,Solr,impolite,4682.1542,20829,VHIGH,SOLR
212657,HBase,impolite,33.7631,0,null,HBASE
236602,Geronimo,mixed,424.3625,12043,HIGH,GERONIMO
85320,Solr,polite,3625.1696,8244,VHIGH,SOLR
212659,HBase,polite,61.404,0,null,HBASE
36315,Wicket,polite,0.0191,15673,VHIGH,WICKET
608578,GeoServer,impolite,10.0357,76050,VHIGH,GEOS
608579,GeoServer,impolite,37.1074,76050,VHIGH,GEOS
236603,Geronimo,polite,362.1897,3878,HIGH,GERONIMO
36318,Wicket,polite,2849.5548,16156,VHIGH,WICKET
212670,HBase,impolite,17.929,0,null,HBASE
153651,Lucene - Core,mixed,13.3929,12175,VHIGH,LUCENE
153652,Lucene - Core,polite,579.7486,0,null,LUCENE
236641,Geronimo,impolite,29.0492,0,null,GERONIMO
153653,Lucene - Core,mixed,16.0447,12175,VHIGH,LUCENE
153654,Lucene - Core,mixed,93.2183,8808,HIGH,LUCENE
236640,Geronimo,polite,2557.2764,0,null,GERONIMO
153656,Lucene - Core,mixed,79.2305,12175,VHIGH,LUCENE
153658,Lucene - Core,impolite,3502.2226,4033,HIGH,LUCENE
608563,GeoServer,impolite,1706.9178,4933,VHIGH,GEOS
608565,GeoServer,mixed,2414.0477,4933,VHIGH,GEOS
608566,GeoServer,impolite,0.0341,97032,HIGH,GEOS
85359,Solr,mixed,19332.6813,0,null,SOLR
222001,Hadoop Common,polite,13.6951,8506,HIGH,HADOOP
608560,GeoServer,impolite,7.5162,4933,VHIGH,GEOS
85357,Solr,impolite,11.3697,8313,VHIGH,SOLR
608561,GeoServer,impolite,1803.2172,4933,VHIGH,GEOS
85358,Solr,mixed,9076.02,16599,VHIGH,SOLR
608562,GeoServer,mixed,32.225,4933,VHIGH,GEOS
36300,Wicket,mixed,20.8108,15673,VHIGH,WICKET
85355,Solr,mixed,18.6044,8313,VHIGH,SOLR
236634,Geronimo,mixed,280.7511,7539,VHIGH,GERONIMO
36301,Wicket,mixed,118.2532,154,VHIGH,WICKET
236635,Geronimo,impolite,23.7681,7539,VHIGH,GERONIMO
212669,HBase,polite,466.8909,0,null,HBASE
85354,Solr,mixed,494.775,8313,VHIGH,SOLR
85351,Solr,impolite,70.7442,8313,VHIGH,SOLR
212663,HBase,impolite,17.7432,0,null,HBASE
608567,GeoServer,mixed,54.5228,74224,VHIGH,GEOS
36305,Wicket,mixed,375.578,154,VHIGH,WICKET
85352,Solr,mixed,44030.8112,0,null,SOLR
212664,HBase,polite,303.1925,0,null,HBASE
236636,Geronimo,mixed,35.4997,32530,HIGH,GERONIMO
212666,HBase,polite,284.8407,0,null,HBASE
212681,HBase,impolite,51.3341,0,null,HBASE
153640,Lucene - Core,polite,316.5579,0,null,LUCENE
153641,Lucene - Core,polite,115.1388,9842,VHIGH,LUCENE
153643,Lucene - Core,polite,2.5558,0,null,LUCENE
153644,Lucene - Core,polite,47.3034,0,null,LUCENE
153645,Lucene - Core,impolite,0.2413,0,null,LUCENE
153646,Lucene - Core,mixed,571.0601,0,null,LUCENE
153647,Lucene - Core,mixed,1607.4961,4033,HIGH,LUCENE
153649,Lucene - Core,mixed,7.8402,12175,VHIGH,LUCENE
114084,Pig,polite,9879.3459,7965,STD,PIG
608553,GeoServer,impolite,0.9955,4933,VHIGH,GEOS
114087,Pig,polite,2887.2996,0,null,PIG
85348,Solr,mixed,4386.8095,0,null,SOLR
114088,Pig,polite,25.5453,8343,HIGH,PIG
85349,Solr,impolite,26795.1133,0,null,SOLR
114089,Pig,impolite,498.4732,30488,VHIGH,PIG
85346,Solr,polite,8.4864,8313,VHIGH,SOLR
608551,GeoServer,impolite,0.9834,4933,VHIGH,GEOS
212679,HBase,mixed,149.039,0,null,HBASE
85343,Solr,mixed,2.6833,0,null,SOLR
236622,Geronimo,impolite,3277.0765,12049,HIGH,GERONIMO
85340,Solr,polite,84.0678,0,null,SOLR
236627,Geronimo,polite,1797.1119,19635,HIGH,GERONIMO
85341,Solr,polite,1013.2742,26740,HIGH,SOLR
236628,Geronimo,mixed,506.3356,7539,VHIGH,GERONIMO
608557,GeoServer,mixed,6861.2394,4933,VHIGH,GEOS
114082,Pig,polite,359.2936,30488,VHIGH,PIG
608558,GeoServer,impolite,432.0566,4933,VHIGH,GEOS
114083,Pig,polite,10504.0923,30440,VHIGH,PIG
608559,GeoServer,impolite,0.1168,4933,VHIGH,GEOS
559164,groovy,polite,18423.9171,0,null,GROOVY
560153,groovy,mixed,336.876,0,null,GROOVY
236660,Geronimo,impolite,182.3269,12043,HIGH,GERONIMO
560154,groovy,polite,741.7873,74926,VHIGH,GROOVY
559162,groovy,polite,11454.7153,86490,VHIGH,GROOVY
560157,groovy,polite,590.1763,118,VHIGH,GROOVY
212690,HBase,impolite,601.6675,0,null,HBASE
560159,groovy,polite,4.6833,0,null,GROOVY
236662,Geronimo,polite,0.3022,7539,VHIGH,GERONIMO
222016,Hadoop Common,mixed,89.4466,7884,HIGH,HADOOP
222014,Hadoop Common,impolite,3.6915,0,null,HADOOP
559168,groovy,polite,493.7131,3258,VHIGH,GROOVY
559169,groovy,polite,1.1696,118,VHIGH,GROOVY
574796,JBoss Enterprise Application Platform 4 and 5,polite,2205.7094,73066,STD,JBPAPP
222022,Hadoop Common,polite,9.2006,0,null,HADOOP
222021,Hadoop Common,mixed,223.8931,0,null,HADOOP
236655,Geronimo,polite,56.7375,7539,VHIGH,GERONIMO
560161,groovy,impolite,1890.7067,74926,VHIGH,GROOVY
212687,HBase,polite,18.915,0,null,HBASE
236658,Geronimo,polite,1.43,12043,HIGH,GERONIMO
560164,groovy,impolite,1856.3258,74926,VHIGH,GROOVY
559154,groovy,impolite,123.401,3258,VHIGH,GROOVY
560167,groovy,polite,0.9218,74926,VHIGH,GROOVY
236652,Geronimo,mixed,936.8181,8464,HIGH,GERONIMO
236653,Geronimo,mixed,993.7031,8465,HIGH,GERONIMO
560169,groovy,mixed,1789.6869,74926,VHIGH,GROOVY
222004,Hadoop Common,mixed,120.7025,8619,HIGH,HADOOP
222009,Hadoop Common,polite,841.0358,8584,STD,HADOOP
559158,groovy,impolite,21.5064,0,null,GROOVY
559155,groovy,impolite,18279.7788,0,null,GROOVY
559156,groovy,mixed,254.8602,74926,VHIGH,GROOVY
222012,Hadoop Common,polite,1483.3351,36076,HIGH,HADOOP
222010,Hadoop Common,polite,23.8914,42661,STD,HADOOP
236645,Geronimo,polite,8411.0924,32529,HIGH,GERONIMO
236646,Geronimo,polite,2146.6681,12026,HIGH,GERONIMO
212696,HBase,polite,265.6368,0,null,HBASE
236649,Geronimo,impolite,12901.8698,7539,VHIGH,GERONIMO
560171,groovy,impolite,21042.8787,74926,VHIGH,GROOVY
212697,HBase,mixed,70.4891,0,null,HBASE
212699,HBase,impolite,120.7195,0,null,HBASE
236682,Geronimo,polite,2407.8278,12026,HIGH,GERONIMO
560177,groovy,impolite,8654.4728,3258,VHIGH,GROOVY
236686,Geronimo,polite,2178.5306,12026,HIGH,GERONIMO
236683,Geronimo,polite,121.2906,8458,HIGH,GERONIMO
222041,Hadoop Common,mixed,8.3264,8552,VHIGH,HADOOP
222044,Hadoop Common,polite,94.3907,8500,STD,HADOOP
236679,Geronimo,impolite,76.3483,12043,HIGH,GERONIMO
236676,Geronimo,polite,2409.8261,12026,HIGH,GERONIMO
236677,Geronimo,mixed,3615.3989,12026,HIGH,GERONIMO
236671,Geronimo,impolite,12970.1122,4489,VHIGH,GERONIMO
560189,groovy,impolite,206.4895,0,null,GROOVY
236674,Geronimo,polite,8625.5942,7539,VHIGH,GERONIMO
222026,Hadoop Common,mixed,72.3349,8552,VHIGH,HADOOP
222027,Hadoop Common,polite,1.7579,8500,STD,HADOOP
222025,Hadoop Common,polite,19.3761,8534,HIGH,HADOOP
222030,Hadoop Common,mixed,1099.445,8475,STD,HADOOP
3708,Hibernate ORM,polite,3345.8786,0,null,HHH
222033,Hadoop Common,mixed,69.3671,36076,HIGH,HADOOP
236667,Geronimo,impolite,2393.5389,12026,HIGH,GERONIMO
560190,groovy,mixed,508.5303,3258,VHIGH,GROOVY
236666,Geronimo,polite,2205.6008,12026,HIGH,GERONIMO
3700,Hibernate ORM,impolite,3.2226,110,VHIGH,HHH
574760,JBoss Enterprise Application Platform 4 and 5,polite,0.0053,73589,STD,JBPAPP
3715,Hibernate ORM,impolite,3.5698,0,null,HHH
574750,JBoss Enterprise Application Platform 4 and 5,mixed,6429.8739,84608,HIGH,JBPAPP
3716,Hibernate ORM,mixed,21.7742,100,VHIGH,HHH
574751,JBoss Enterprise Application Platform 4 and 5,impolite,3375.5536,73060,VHIGH,JBPAPP
574752,JBoss Enterprise Application Platform 4 and 5,mixed,3581.7622,73980,HIGH,JBPAPP
574753,JBoss Enterprise Application Platform 4 and 5,mixed,2018.2433,73097,HIGH,JBPAPP
574754,JBoss Enterprise Application Platform 4 and 5,impolite,140.9325,73288,STD,JBPAPP
574756,JBoss Enterprise Application Platform 4 and 5,mixed,13537.7369,132,STD,JBPAPP
574757,JBoss Enterprise Application Platform 4 and 5,impolite,106.4142,84608,HIGH,JBPAPP
574759,JBoss Enterprise Application Platform 4 and 5,mixed,4977.9811,110,HIGH,JBPAPP
36392,Wicket,impolite,441.4669,154,VHIGH,WICKET
236696,Geronimo,impolite,168.3242,8465,HIGH,GERONIMO
36396,Wicket,impolite,355.9587,15673,VHIGH,WICKET
236697,Geronimo,polite,2524.2411,0,null,GERONIMO
559194,groovy,impolite,814.845,3258,VHIGH,GROOVY
222047,Hadoop Common,polite,3.6107,8498,HIGH,HADOOP
559199,groovy,impolite,1.5935,75303,HIGH,GROOVY
574770,JBoss Enterprise Application Platform 4 and 5,impolite,1410.3997,110,HIGH,JBPAPP
574771,JBoss Enterprise Application Platform 4 and 5,polite,18694.66,0,null,JBPAPP
574761,JBoss Enterprise Application Platform 4 and 5,impolite,0.7553,78029,STD,JBPAPP
574762,JBoss Enterprise Application Platform 4 and 5,impolite,333.5478,89020,null,JBPAPP
574763,JBoss Enterprise Application Platform 4 and 5,impolite,3.0067,74455,HIGH,JBPAPP
222050,Hadoop Common,mixed,101.6351,0,null,HADOOP
574765,JBoss Enterprise Application Platform 4 and 5,mixed,14252.5258,73586,HIGH,JBPAPP
574766,JBoss Enterprise Application Platform 4 and 5,mixed,9496.8722,74880,HIGH,JBPAPP
574767,JBoss Enterprise Application Platform 4 and 5,polite,228.3772,73290,HIGH,JBPAPP
222054,Hadoop Common,mixed,289.0273,8498,HIGH,HADOOP
574768,JBoss Enterprise Application Platform 4 and 5,impolite,0.0444,110,HIGH,JBPAPP
36399,Wicket,polite,0.4512,154,VHIGH,WICKET
236689,Geronimo,mixed,2198.005,12026,HIGH,GERONIMO
559190,groovy,mixed,20274.2199,74926,VHIGH,GROOVY
3725,Hibernate ORM,mixed,194.8115,100,VHIGH,HHH
36380,Wicket,polite,415.5209,1491,VHIGH,WICKET
559186,groovy,polite,2.5179,27879,HIGH,GROOVY
36381,Wicket,impolite,0.1799,1491,VHIGH,WICKET
559187,groovy,impolite,19.7671,3258,VHIGH,GROOVY
36382,Wicket,polite,343.5319,154,VHIGH,WICKET
559184,groovy,mixed,352.4844,74926,VHIGH,GROOVY
559183,groovy,mixed,24215.0241,3258,VHIGH,GROOVY
36387,Wicket,mixed,374.153,154,VHIGH,WICKET
