IssueID,ProjectName,Politeness,FixingTime_(hours)
220521,Harmony,impolite,676.2225
317986,CloudStack,impolite,155.4525
317985,CloudStack,impolite,3756.3639
220523,Harmony,mixed,8.1692
195214,Hive,impolite,121.4269
317979,CloudStack,mixed,155.5462
195217,Hive,polite,18300.9658
317978,CloudStack,impolite,8.1858
342912,Camel,impolite,3983.3542
195211,Hive,polite,104.2326
342910,Camel,impolite,2.5167
195210,Hive,polite,63.7161
195213,Hive,mixed,250.3544
185867,Infrastructure,polite,1234.9319
220559,Harmony,mixed,2.3822
533491,JRuby (please use github issues at http://bugs.jruby.org),impolite,202.3738
185866,Infrastructure,polite,208.5189
220558,Harmony,impolite,0.9117
533490,JRuby (please use github issues at http://bugs.jruby.org),polite,37.858
219568,Harmony,polite,666.3714
185864,Infrastructure,polite,5205.1086
219567,Harmony,mixed,1992.7725
219566,Harmony,polite,623.48
185869,Infrastructure,polite,297.6381
219564,Harmony,impolite,5663.4973
146262,Hadoop Map/Reduce,polite,97.3755
220551,Harmony,mixed,12.3375
557466,groovy,polite,2.0992
220550,Harmony,mixed,101.0667
533498,JRuby (please use github issues at http://bugs.jruby.org),polite,48.1623
342909,Camel,mixed,1598.4873
533497,JRuby (please use github issues at http://bugs.jruby.org),mixed,17.2935
557468,groovy,polite,5801.4481
220552,Harmony,mixed,31.8831
342908,Camel,polite,8309.6288
533496,JRuby (please use github issues at http://bugs.jruby.org),polite,47.2791
146266,Hadoop Map/Reduce,polite,2896.9817
220555,Harmony,mixed,8710.2736
317954,CloudStack,impolite,640.8784
146265,Hadoop Map/Reduce,mixed,26.7669
533494,JRuby (please use github issues at http://bugs.jruby.org),polite,308.1446
146264,Hadoop Map/Reduce,mixed,24.5164
220557,Harmony,impolite,166.2733
317952,CloudStack,polite,28.6753
557464,groovy,mixed,1291.2
146263,Hadoop Map/Reduce,mixed,3.5639
220556,Harmony,impolite,64.2622
146259,Hadoop Map/Reduce,polite,143.0451
146258,Hadoop Map/Reduce,polite,2108.2674
317946,CloudStack,impolite,103.4045
342902,Camel,polite,8251.3754
146257,Hadoop Map/Reduce,mixed,869.193
342901,Camel,impolite,1957.9434
146256,Hadoop Map/Reduce,polite,55.172
317944,CloudStack,impolite,11.9536
342900,Camel,polite,0.6978
342907,Camel,polite,8309.623
557459,groovy,impolite,46.1244
342906,Camel,impolite,617.4147
220560,Harmony,mixed,2.5378
342905,Camel,impolite,17179.6846
342904,Camel,impolite,1958.0287
7998,Hibernate ORM,impolite,39624.0678
185878,Infrastructure,polite,599.2186
220548,Harmony,mixed,84.3811
220547,Harmony,polite,48.3547
185875,Infrastructure,mixed,37.5578
219578,Harmony,polite,3501.8539
220549,Harmony,polite,1024.4806
219577,Harmony,impolite,7.0022
219576,Harmony,impolite,742.23
185870,Infrastructure,impolite,15802.8177
219573,Harmony,impolite,12.6233
317960,CloudStack,polite,9.0878
146271,Hadoop Map/Reduce,mixed,3712.4265
219571,Harmony,polite,119.845
220541,Harmony,impolite,0.7961
146277,Hadoop Map/Reduce,polite,224.9304
317965,CloudStack,impolite,127.7759
220543,Harmony,impolite,1.2425
557450,groovy,impolite,707.0482
185872,Infrastructure,polite,319.8783
146274,Hadoop Map/Reduce,polite,6.1548
220545,Harmony,mixed,72.4422
317958,CloudStack,mixed,33.7476
146268,Hadoop Map/Reduce,mixed,26.5673
317955,CloudStack,impolite,2846.4212
317959,CloudStack,polite,500.858
185845,Infrastructure,polite,69.9786
185844,Infrastructure,mixed,973.9153
185842,Infrastructure,polite,1220.7292
146280,Hadoop Map/Reduce,polite,28.2988
185849,Infrastructure,polite,278.2972
219587,Harmony,impolite,7157.1256
219586,Harmony,polite,87.2322
185846,Infrastructure,polite,116.5089
146284,Hadoop Map/Reduce,mixed,312.8776
219584,Harmony,impolite,2539.5558
220573,Harmony,polite,52.8161
533477,JRuby (please use github issues at http://bugs.jruby.org),impolite,3.5004
220572,Harmony,mixed,216.6181
146282,Hadoop Map/Reduce,impolite,23.5184
219582,Harmony,mixed,75.0064
185841,Infrastructure,impolite,327.5594
219580,Harmony,mixed,2177.8631
220577,Harmony,mixed,51.8844
220576,Harmony,impolite,1407.6175
146286,Hadoop Map/Reduce,polite,27.8378
220579,Harmony,mixed,1910.9069
317930,CloudStack,mixed,247.8443
533471,JRuby (please use github issues at http://bugs.jruby.org),polite,176.5629
317925,CloudStack,mixed,17.814
317924,CloudStack,mixed,19.6233
146279,Hadoop Map/Reduce,polite,910.5197
317923,CloudStack,impolite,3668.0189
533469,JRuby (please use github issues at http://bugs.jruby.org),polite,227.9837
220582,Harmony,impolite,82.5675
533468,JRuby (please use github issues at http://bugs.jruby.org),mixed,323.0652
220581,Harmony,mixed,31.5197
185856,Infrastructure,polite,294.2642
533480,JRuby (please use github issues at http://bugs.jruby.org),mixed,254.8988
185855,Infrastructure,impolite,280.1447
220569,Harmony,impolite,39.1617
185853,Infrastructure,impolite,352.4903
146291,Hadoop Map/Reduce,mixed,532.9531
219596,Harmony,polite,6525.6881
146295,Hadoop Map/Reduce,mixed,1867.4699
219595,Harmony,impolite,837.1375
533488,JRuby (please use github issues at http://bugs.jruby.org),impolite,7.7749
220561,Harmony,impolite,117.0142
220564,Harmony,polite,26.6733
146292,Hadoop Map/Reduce,polite,41.6609
220563,Harmony,impolite,16.645
533485,JRuby (please use github issues at http://bugs.jruby.org),polite,235.6824
146299,Hadoop Map/Reduce,mixed,50.4342
219591,Harmony,polite,178.4556
220566,Harmony,polite,6.4264
146298,Hadoop Map/Reduce,polite,27.9034
185851,Infrastructure,mixed,1851.2108
317942,CloudStack,impolite,4368.6413
533483,JRuby (please use github issues at http://bugs.jruby.org),impolite,4390.2385
220568,Harmony,impolite,5398.4129
220567,Harmony,mixed,27.3908
317936,CloudStack,polite,69.2614
317934,CloudStack,polite,69.6189
146289,Hadoop Map/Reduce,polite,3.6066
317939,CloudStack,mixed,662.567
220570,Harmony,mixed,40.4
317937,CloudStack,impolite,1.7354
16631,ZooKeeper,impolite,5581.3394
16630,ZooKeeper,polite,166.5158
195191,Hive,polite,3.5736
195194,Hive,polite,312.5702
195193,Hive,mixed,144.0673
220596,Harmony,polite,26.8931
220598,Harmony,polite,93.8794
16635,ZooKeeper,polite,191.821
195185,Hive,mixed,232.7848
16634,ZooKeeper,polite,777.2938
195184,Hive,polite,4.8435
16633,ZooKeeper,impolite,339.495
195187,Hive,mixed,102.4067
16632,ZooKeeper,polite,5182.2897
195189,Hive,polite,1.8372
16638,ZooKeeper,polite,345.4963
195188,Hive,polite,280.8414
16637,ZooKeeper,polite,364.5737
16636,ZooKeeper,polite,343.818
293503,Derby,polite,310.8512
293506,Derby,polite,373.6089
16642,ZooKeeper,polite,452.6566
16641,ZooKeeper,impolite,1536.2866
16640,ZooKeeper,polite,581.4181
220584,Harmony,mixed,86.0014
220589,Harmony,impolite,5960.6473
220590,Harmony,mixed,96.0303
220593,Harmony,polite,6.7275
195196,Hive,mixed,14946.4311
16645,ZooKeeper,mixed,2903.062
195195,Hive,mixed,243.7019
16644,ZooKeeper,polite,29.3991
195198,Hive,mixed,860.4926
293508,Derby,polite,5272.3886
195199,Hive,mixed,165.284
293509,Derby,polite,646.2358
293515,Derby,mixed,18604.8915
293517,Derby,polite,161.5138
195170,Hive,polite,2283.9774
293511,Derby,mixed,1949.0946
293510,Derby,polite,49.1966
195172,Hive,mixed,30209.3772
293512,Derby,polite,163.5623
16619,ZooKeeper,mixed,168.1458
16613,ZooKeeper,polite,4133.696
16610,ZooKeeper,mixed,3950.9114
195164,Hive,impolite,18.2002
16617,ZooKeeper,impolite,12449.1035
293519,Derby,mixed,18709.4002
16616,ZooKeeper,polite,22.8634
195166,Hive,mixed,173.1117
293518,Derby,impolite,0.1924
16615,ZooKeeper,impolite,4150.3547
195168,Hive,polite,1734.9053
293525,Derby,polite,8.1578
293528,Derby,mixed,9773.2682
293527,Derby,polite,13612.9429
195181,Hive,mixed,27576.0527
293522,Derby,mixed,15.9297
293521,Derby,polite,593.9424
293520,Derby,polite,171.1869
195174,Hive,polite,2551.786
16623,ZooKeeper,mixed,15346.6956
195173,Hive,mixed,22915.9755
16622,ZooKeeper,polite,4208.8582
16621,ZooKeeper,polite,3891.1884
16626,ZooKeeper,polite,143.4438
195179,Hive,impolite,2.9336
112800,Pig,impolite,67.2161
195150,Hive,polite,71.8989
112809,Pig,polite,9861.6917
112808,Pig,polite,325.432
112807,Pig,mixed,22921.3301
112806,Pig,mixed,207.5007
112805,Pig,mixed,303.0408
112803,Pig,mixed,192.5896
195161,Hive,polite,122.5866
16609,ZooKeeper,polite,179.2958
195159,Hive,polite,102.7951
16607,ZooKeeper,mixed,1323.0123
16602,ZooKeeper,polite,17810.8437
195151,Hive,polite,2448.7328
16600,ZooKeeper,impolite,25589.7707
195153,Hive,polite,10668.3863
195156,Hive,polite,196.0853
16605,ZooKeeper,mixed,1653.0546
16604,ZooKeeper,polite,36245.3535
195158,Hive,polite,83.5727
195157,Hive,polite,26.3223
606917,GeoServer,mixed,584.8917
606916,GeoServer,impolite,16.3307
112843,Pig,impolite,9858.8255
606915,GeoServer,impolite,19.1584
112842,Pig,polite,360.1032
606914,GeoServer,impolite,4676.6579
112841,Pig,mixed,3750.091
293577,Derby,mixed,333.2543
112840,Pig,impolite,27.7637
293576,Derby,polite,2947.5473
293579,Derby,mixed,27523.1731
606919,GeoServer,impolite,1.1266
293578,Derby,impolite,10173.9724
606918,GeoServer,impolite,1.2795
293573,Derby,polite,464.4734
293575,Derby,polite,1300.1628
112849,Pig,polite,74.6591
112847,Pig,polite,140.5783
293571,Derby,mixed,11177.3606
606920,GeoServer,impolite,1.9072
606924,GeoServer,impolite,28.4508
606922,GeoServer,impolite,4.9809
606921,GeoServer,impolite,24.2628
112834,Pig,impolite,20.4106
112833,Pig,mixed,502.9429
606905,GeoServer,impolite,16305.0707
112832,Pig,impolite,606.2016
606904,GeoServer,impolite,52.9796
112831,Pig,impolite,189.0896
606903,GeoServer,impolite,0.3899
293588,Derby,mixed,11198.1596
293587,Derby,polite,10097.8676
606909,GeoServer,impolite,105.1792
606908,GeoServer,polite,326.3525
293589,Derby,polite,1469.6642
112839,Pig,polite,89.5082
112838,Pig,impolite,378.7629
293582,Derby,mixed,5019.1385
293581,Derby,polite,31387.1019
606911,GeoServer,impolite,22.6736
16691,ZooKeeper,mixed,4247.1517
16690,ZooKeeper,impolite,5210.9893
112820,Pig,mixed,18030.1234
16697,ZooKeeper,polite,18.128
16696,ZooKeeper,mixed,3027.0354
293598,Derby,impolite,2.4773
293595,Derby,polite,4.1292
293594,Derby,polite,18.761
293596,Derby,mixed,6619.3622
293590,Derby,impolite,1512.7365
112824,Pig,impolite,477.8457
16699,ZooKeeper,mixed,746.9774
16698,ZooKeeper,polite,13553.872
606902,GeoServer,impolite,382.3744
606900,GeoServer,impolite,122.5736
112810,Pig,polite,1673.6733
112816,Pig,impolite,48.0792
112813,Pig,impolite,7038.5065
112889,Pig,polite,267.424
293537,Derby,mixed,308.9497
293536,Derby,polite,48.7221
293539,Derby,polite,1032.4514
112885,Pig,mixed,5172.4818
293533,Derby,mixed,134.4251
112884,Pig,impolite,143.1015
16673,ZooKeeper,polite,72.4724
16672,ZooKeeper,polite,46.8161
112882,Pig,impolite,9552.6563
293534,Derby,mixed,2071.2232
16679,ZooKeeper,impolite,91.165
16678,ZooKeeper,polite,410.6285
112891,Pig,polite,4721.1843
112890,Pig,polite,108.874
16682,ZooKeeper,polite,83.1474
112878,Pig,impolite,18.6163
112877,Pig,impolite,430.3984
293547,Derby,polite,163.8111
16680,ZooKeeper,polite,6884.0155
112876,Pig,mixed,53.5018
112875,Pig,mixed,412.3343
293549,Derby,polite,371.1348
112874,Pig,mixed,570.3404
293544,Derby,polite,142.1883
16685,ZooKeeper,impolite,32.6775
112873,Pig,polite,194.9296
16684,ZooKeeper,mixed,250.7586
112872,Pig,polite,388.4515
293546,Derby,polite,696.3154
16683,ZooKeeper,impolite,295.2017
293540,Derby,polite,21.597
293541,Derby,polite,13782.0066
112879,Pig,mixed,2325.6717
16689,ZooKeeper,polite,383.5346
16687,ZooKeeper,polite,4.2755
112867,Pig,polite,9386.1689
293559,Derby,impolite,9909.9136
293558,Derby,polite,696.7022
112864,Pig,polite,285.2012
16653,ZooKeeper,polite,7296.0708
16652,ZooKeeper,mixed,14017.4851
112862,Pig,impolite,63.0164
293554,Derby,mixed,147.2928
16651,ZooKeeper,polite,502.5753
112861,Pig,mixed,4072.7346
293557,Derby,polite,4552.4708
16650,ZooKeeper,impolite,398.1235
112860,Pig,mixed,30.9784
293556,Derby,mixed,49.1069
293550,Derby,mixed,2102.2918
293553,Derby,mixed,2636.4725
293552,Derby,polite,1199.3839
112868,Pig,impolite,8188.6549
16657,ZooKeeper,mixed,12793.2367
112870,Pig,impolite,671.1411
16656,ZooKeeper,polite,604.9271
16655,ZooKeeper,polite,4791.7226
16659,ZooKeeper,mixed,721.5819
112856,Pig,polite,459.722
112855,Pig,impolite,3643.3986
112852,Pig,polite,823.6313
293566,Derby,impolite,30834.602
112851,Pig,impolite,1.8554
16662,ZooKeeper,impolite,0.0575
112850,Pig,impolite,10.418
293568,Derby,polite,10756.0417
16661,ZooKeeper,impolite,16.9305
293567,Derby,mixed,552.1686
293564,Derby,polite,326.2943
293563,Derby,polite,179.2129
112858,Pig,impolite,9270.5402
112857,Pig,mixed,234.3684
16666,ZooKeeper,mixed,10.0609
215685,Harmony,impolite,380.3113
215687,Harmony,polite,216.1119
215680,Harmony,polite,0.5951
215683,Harmony,polite,315.1378
215682,Harmony,polite,41.6427
225007,Hadoop Common,polite,6045.731
528816,JRuby (please use github issues at http://bugs.jruby.org),polite,587.3608
225006,Hadoop Common,polite,2393.9878
528815,JRuby (please use github issues at http://bugs.jruby.org),mixed,32.1541
225005,Hadoop Common,mixed,149.2612
201039,Hadoop HDFS,mixed,192.6225
528819,JRuby (please use github issues at http://bugs.jruby.org),polite,63.0518
528818,JRuby (please use github issues at http://bugs.jruby.org),polite,43.0227
191143,Hive,impolite,1133.9891
201044,Hadoop HDFS,mixed,525.6501
528820,JRuby (please use github issues at http://bugs.jruby.org),impolite,1.1077
191142,Hive,mixed,1137.6378
225010,Hadoop Common,polite,18763.5381
191141,Hive,mixed,1159.3674
201046,Hadoop HDFS,impolite,1874.8319
225015,Hadoop Common,mixed,10362.5069
528824,JRuby (please use github issues at http://bugs.jruby.org),impolite,123.0038
225014,Hadoop Common,mixed,94.0858
528823,JRuby (please use github issues at http://bugs.jruby.org),impolite,359.3532
201042,Hadoop HDFS,polite,49.1773
225013,Hadoop Common,polite,70.3357
528822,JRuby (please use github issues at http://bugs.jruby.org),polite,78.0856
201041,Hadoop HDFS,impolite,3209.4113
528821,JRuby (please use github issues at http://bugs.jruby.org),mixed,811.1163
191149,Hive,mixed,1879.2963
191146,Hive,polite,1630.3881
191145,Hive,mixed,144.9897
215696,Harmony,impolite,0.9029
215698,Harmony,impolite,1.4218
215697,Harmony,impolite,1.3756
215692,Harmony,mixed,2442.1101
215691,Harmony,impolite,189.9689
215693,Harmony,mixed,1798.932
528828,JRuby (please use github issues at http://bugs.jruby.org),polite,4.0252
528827,JRuby (please use github issues at http://bugs.jruby.org),impolite,6260.6232
215690,Harmony,polite,502.2403
528825,JRuby (please use github issues at http://bugs.jruby.org),polite,6071.937
201047,Hadoop HDFS,impolite,1772.8929
201049,Hadoop HDFS,mixed,2495.8999
191154,Hive,polite,137.6365
528831,JRuby (please use github issues at http://bugs.jruby.org),polite,2.0186
201054,Hadoop HDFS,mixed,1130.3833
191152,Hive,mixed,615.8946
201050,Hadoop HDFS,mixed,5817.8026
528834,JRuby (please use github issues at http://bugs.jruby.org),polite,44.1668
201053,Hadoop HDFS,mixed,483.2326
225002,Hadoop Common,polite,2350.2101
201052,Hadoop HDFS,impolite,2923.0847
225001,Hadoop Common,mixed,4295.3573
191158,Hive,impolite,420.2075
191157,Hive,mixed,2770.1999
215688,Harmony,polite,4107.7018
225029,Hadoop Common,mixed,508.8185
191121,Hive,impolite,325.9849
201066,Hadoop HDFS,impolite,2182.5783
225033,Hadoop Common,mixed,16167.9127
191120,Hive,impolite,327.7673
201068,Hadoop HDFS,impolite,2705.2752
528802,JRuby (please use github issues at http://bugs.jruby.org),mixed,6.2436
201061,Hadoop HDFS,mixed,608.7649
225036,Hadoop Common,polite,5.6637
225035,Hadoop Common,mixed,154.2963
528800,JRuby (please use github issues at http://bugs.jruby.org),polite,451.328
201063,Hadoop HDFS,impolite,10389.6524
225034,Hadoop Common,mixed,170.3844
191127,Hive,polite,1467.3602
191126,Hive,mixed,408.044
191124,Hive,polite,443.1919
191123,Hive,mixed,1541.8243
225019,Hadoop Common,impolite,524.0876
225018,Hadoop Common,mixed,11966.4558
528804,JRuby (please use github issues at http://bugs.jruby.org),impolite,1.8005
225016,Hadoop Common,polite,19.9918
528803,JRuby (please use github issues at http://bugs.jruby.org),polite,103.7025
201069,Hadoop HDFS,mixed,77.3024
528809,JRuby (please use github issues at http://bugs.jruby.org),polite,3748.1747
528808,JRuby (please use github issues at http://bugs.jruby.org),polite,2.87
528807,JRuby (please use github issues at http://bugs.jruby.org),polite,286.6423
201077,Hadoop HDFS,impolite,1561.8924
225022,Hadoop Common,polite,16135.9306
201076,Hadoop HDFS,mixed,878.6932
201079,Hadoop HDFS,impolite,3166.5997
225020,Hadoop Common,mixed,768.0431
201078,Hadoop HDFS,mixed,3281.3401
201073,Hadoop HDFS,mixed,884.4128
528813,JRuby (please use github issues at http://bugs.jruby.org),polite,6171.3954
201072,Hadoop HDFS,impolite,19537.8415
225025,Hadoop Common,impolite,1725.7201
528812,JRuby (please use github issues at http://bugs.jruby.org),polite,0.0939
201075,Hadoop HDFS,impolite,877.937
225024,Hadoop Common,impolite,9154.7345
528811,JRuby (please use github issues at http://bugs.jruby.org),impolite,6157.8752
201074,Hadoop HDFS,mixed,879.0657
191139,Hive,mixed,1971.4038
191138,Hive,polite,572.5328
201071,Hadoop HDFS,impolite,1176.1301
191137,Hive,polite,99.8515
201070,Hadoop HDFS,mixed,385.9653
181783,Infrastructure,mixed,160.5919
181788,Infrastructure,mixed,753.432
191109,Hive,impolite,137.5133
181789,Infrastructure,mixed,732.4515
191108,Hive,mixed,69.6207
225049,Hadoop Common,impolite,4365.4005
181780,Infrastructure,impolite,0.6532
181781,Infrastructure,mixed,6560.152
201084,Hadoop HDFS,mixed,6408.8057
225059,Hadoop Common,mixed,263.1895
553813,groovy,impolite,0.0434
201083,Hadoop HDFS,mixed,1870.6895
225058,Hadoop Common,polite,7692.8458
201086,Hadoop HDFS,polite,1171.9356
201085,Hadoop HDFS,polite,2747.2592
191107,Hive,mixed,329.8133
553817,groovy,mixed,90.7778
191106,Hive,mixed,139.293
553816,groovy,polite,281.4477
553815,groovy,polite,75.0469
225051,Hadoop Common,mixed,19.5838
191102,Hive,polite,20.9926
181795,Infrastructure,polite,75.6476
181794,Infrastructure,polite,0.3987
181797,Infrastructure,mixed,15402.091
181796,Infrastructure,polite,16.7722
181799,Infrastructure,mixed,84.921
181798,Infrastructure,polite,82.1844
191119,Hive,impolite,334.0432
181790,Infrastructure,mixed,3.5584
191110,Hive,mixed,42.7722
201099,Hadoop HDFS,mixed,715.6529
225048,Hadoop Common,polite,1978.9209
201094,Hadoop HDFS,mixed,144.669
553800,groovy,polite,146.3755
201096,Hadoop HDFS,mixed,11493.1405
225045,Hadoop Common,mixed,56.4048
201091,Hadoop HDFS,impolite,120.9559
191117,Hive,polite,174.3375
553805,groovy,mixed,7212.5683
201093,Hadoop HDFS,impolite,2277.6033
201092,Hadoop HDFS,mixed,1266.9872
225040,Hadoop Common,impolite,4609.6018
553809,groovy,impolite,238.0033
191112,Hive,mixed,1124.4405
181763,Infrastructure,impolite,3.5276
181766,Infrastructure,polite,145.43
181765,Infrastructure,polite,45.1948
181768,Infrastructure,impolite,361.1456
528839,JRuby (please use github issues at http://bugs.jruby.org),mixed,6946.9758
528836,JRuby (please use github issues at http://bugs.jruby.org),polite,62.1226
225077,Hadoop Common,polite,150.9099
225075,Hadoop Common,mixed,9.2574
528846,JRuby (please use github issues at http://bugs.jruby.org),mixed,7310.93
528844,JRuby (please use github issues at http://bugs.jruby.org),impolite,138.1342
225078,Hadoop Common,polite,701.727
181769,Infrastructure,polite,78.6309
225072,Hadoop Common,mixed,7969.185
225071,Hadoop Common,mixed,1584.4459
225070,Hadoop Common,mixed,587.2628
181774,Infrastructure,polite,38.2188
