Project,AuthorID,CommentCount,IssueCount,Ranking
HBASE,44851,3,1,STD
HBASE,44996,3,1,STD
HBASE,8497,3,1,STD
HBASE,45156,3,2,STD
HBASE,45240,3,1,STD
HBASE,45312,3,2,STD
HBASE,45556,3,1,STD
HBASE,45668,3,3,STD
HBASE,45825,3,2,STD
HBASE,45938,3,1,STD
HBASE,45948,3,1,STD
HBASE,45949,3,1,STD
HBASE,45966,3,2,STD
HBASE,45967,3,1,STD
HBASE,45968,3,1,STD
HBASE,45976,3,1,STD
HBASE,45981,3,2,STD
HBASE,45982,3,1,STD
HBASE,20829,3,2,STD
HBASE,45988,3,2,STD
HBASE,45993,3,2,STD
HBASE,46004,3,1,STD
HBASE,46010,3,1,STD
HBASE,46018,3,1,STD
HBASE,46026,3,1,STD
HBASE,46028,3,3,STD
HBASE,46030,3,2,STD
HBASE,46035,3,2,STD
HBASE,7961,3,2,STD
HBASE,46050,3,1,STD
HBASE,46051,3,2,STD
HBASE,46091,3,1,STD
HBASE,46102,3,1,STD
HBASE,46128,3,1,STD
HBASE,46129,3,1,STD
HBASE,46150,3,1,STD
HBASE,46152,3,2,STD
HBASE,46166,3,2,STD
HBASE,46179,3,2,STD
HBASE,46182,3,1,STD
HBASE,46184,3,1,STD
HBASE,46216,3,1,STD
HBASE,46219,3,1,STD
HBASE,46226,3,1,STD
HBASE,46261,3,2,STD
HBASE,46266,3,1,STD
HBASE,46276,3,1,STD
HBASE,46288,3,1,STD
HBASE,46295,3,2,STD
HBASE,5233,3,2,STD
HBASE,46322,3,3,STD
HBASE,46331,3,1,STD
HBASE,46333,3,2,STD
HBASE,46349,3,1,STD
HBASE,46364,3,1,STD
HBASE,46369,3,1,STD
HBASE,46407,3,1,STD
HBASE,46408,3,1,STD
HBASE,26712,2,1,STD
HBASE,46399,2,1,STD
HBASE,46381,2,1,STD
HBASE,46278,2,1,STD
HBASE,26607,2,1,STD
HBASE,46055,2,1,STD
HBASE,46281,2,1,STD
HBASE,46400,2,1,STD
HBASE,46283,2,1,STD
HBASE,46284,2,2,STD
HBASE,46183,2,1,STD
HBASE,36137,2,2,STD
HBASE,39810,2,1,STD
HBASE,46111,2,2,STD
HBASE,46291,2,2,STD
HBASE,7096,2,1,STD
HBASE,32564,2,1,STD
HBASE,39230,2,2,STD
HBASE,46296,2,1,STD
HBASE,30915,2,2,STD
HBASE,26154,2,1,STD
HBASE,46115,2,2,STD
HBASE,46301,2,1,STD
HBASE,15666,2,1,STD
HBASE,45251,2,1,STD
HBASE,46305,2,1,STD
HBASE,38021,2,1,STD
HBASE,46383,2,2,STD
HBASE,46119,2,2,STD
HBASE,7886,2,1,STD
HBASE,46310,2,2,STD
HBASE,36743,2,1,STD
HBASE,46312,2,1,STD
HBASE,46410,2,2,STD
HBASE,46064,2,1,STD
HBASE,25385,2,2,STD
HBASE,46316,2,1,STD
HBASE,30728,2,1,STD
HBASE,46123,2,1,STD
HBASE,46065,2,1,STD
HBASE,46320,2,1,STD
HBASE,46009,2,1,STD
HBASE,46379,2,1,STD
HBASE,46205,2,1,STD
HBASE,8599,2,1,STD
HBASE,45164,2,1,STD
HBASE,16734,2,1,STD
HBASE,25347,2,1,STD
HBASE,46209,2,2,STD
HBASE,45462,2,1,STD
HBASE,30546,2,1,STD
HBASE,46412,2,1,STD
HBASE,46332,2,2,STD
HBASE,21815,2,1,STD
HBASE,30518,2,1,STD
HBASE,8509,2,1,STD
HBASE,30516,2,1,STD
HBASE,46132,2,2,STD
HBASE,46133,2,1,STD
HBASE,30495,2,1,STD
HBASE,36110,2,1,STD
HBASE,23087,2,2,STD
HBASE,22196,2,1,STD
HBASE,804,2,2,STD
HBASE,8545,2,2,STD
HBASE,46347,2,1,STD
HBASE,46221,2,1,STD
HBASE,21180,2,1,STD
HBASE,46350,2,1,STD
HBASE,46014,2,2,STD
HBASE,46223,2,1,STD
HBASE,46138,2,1,STD
HBASE,36070,2,1,STD
HBASE,46141,2,1,STD
HBASE,22060,2,1,STD
HBASE,9065,2,1,STD
HBASE,46231,2,1,STD
HBASE,36375,2,1,STD
HBASE,46362,2,1,STD
HBASE,41690,2,1,STD
HBASE,46235,2,1,STD
HBASE,45927,2,1,STD
HBASE,46038,2,1,STD
HBASE,46078,2,1,STD
HBASE,30440,2,1,STD
HBASE,45916,2,1,STD
HBASE,46079,2,2,STD
HBASE,46149,2,1,STD
HBASE,8174,2,1,STD
HBASE,46244,2,1,STD
HBASE,3952,2,2,STD
HBASE,45939,2,1,STD
HBASE,45940,2,1,STD
HBASE,46080,2,1,STD
HBASE,46002,2,2,STD
HBASE,28530,2,2,STD
HBASE,45996,2,1,STD
HBASE,27371,2,1,STD
HBASE,46084,2,1,STD
HBASE,46367,2,1,STD
HBASE,45950,2,2,STD
HBASE,36300,2,1,STD
HBASE,45952,2,2,STD
HBASE,45892,2,2,STD
HBASE,45889,2,1,STD
HBASE,46390,2,1,STD
HBASE,46417,2,1,STD
HBASE,44914,2,1,STD
HBASE,8218,2,1,STD
HBASE,8296,2,1,STD
HBASE,21965,2,1,STD
HBASE,3395,2,2,STD
HBASE,39905,2,1,STD
HBASE,44777,2,1,STD
HBASE,46262,2,2,STD
HBASE,46023,2,1,STD
HBASE,36004,2,1,STD
HBASE,46397,2,1,STD
HBASE,18394,2,1,STD
HBASE,45750,2,1,STD
HBASE,45985,2,1,STD
HBASE,46173,2,1,STD
HBASE,35487,2,1,STD
HBASE,46103,2,1,STD
HBASE,45977,2,1,STD
HBASE,45978,2,1,STD
HBASE,45979,2,1,STD
HBASE,45186,2,1,STD
HBASE,46178,2,2,STD
HBASE,46413,1,1,STD
HBASE,46404,1,1,STD
HBASE,30461,1,1,STD
HBASE,46230,1,1,STD
HBASE,30447,1,1,STD
HBASE,46233,1,1,STD
HBASE,46236,1,1,STD
HBASE,46238,1,1,STD
HBASE,46241,1,1,STD
HBASE,46243,1,1,STD
HBASE,28840,1,1,STD
HBASE,46246,1,1,STD
HBASE,28528,1,1,STD
HBASE,46252,1,1,STD
HBASE,46253,1,1,STD
HBASE,46254,1,1,STD
HBASE,46255,1,1,STD
HBASE,46256,1,1,STD
HBASE,17139,1,1,STD
HBASE,46259,1,1,STD
HBASE,46260,1,1,STD
HBASE,46405,1,1,STD
HBASE,46263,1,1,STD
HBASE,46264,1,1,STD
HBASE,7805,1,1,STD
HBASE,46406,1,1,STD
HBASE,46267,1,1,STD
HBASE,46268,1,1,STD
HBASE,46269,1,1,STD
