Project,AuthorID,CommentCount,IssueCount,Ranking
SOLR,26455,2,2,STD
SOLR,21266,2,1,STD
SOLR,26242,2,2,STD
SOLR,25658,2,2,STD
SOLR,26460,2,1,STD
SOLR,21141,2,2,STD
SOLR,21139,2,1,STD
SOLR,26894,2,1,STD
SOLR,26064,2,1,STD
SOLR,26896,2,1,STD
SOLR,26897,2,1,STD
SOLR,26462,2,2,STD
SOLR,26065,2,1,STD
SOLR,26066,2,1,STD
SOLR,8340,2,1,STD
SOLR,21078,2,2,STD
SOLR,26337,2,1,STD
SOLR,26645,2,2,STD
SOLR,26247,2,1,STD
SOLR,26647,2,1,STD
SOLR,8219,2,1,STD
SOLR,26648,2,2,STD
SOLR,26340,2,2,STD
SOLR,26248,2,1,STD
SOLR,26342,2,1,STD
SOLR,26471,2,1,STD
SOLR,25687,2,1,STD
SOLR,26655,2,1,STD
SOLR,26916,2,1,STD
SOLR,26250,2,1,STD
SOLR,8033,2,1,STD
SOLR,7938,2,2,STD
SOLR,25752,2,1,STD
SOLR,7910,2,2,STD
SOLR,25976,2,1,STD
SOLR,25570,2,1,STD
SOLR,26007,2,2,STD
SOLR,26255,2,2,STD
SOLR,25989,2,1,STD
SOLR,26663,2,1,STD
SOLR,25492,2,1,STD
SOLR,27032,2,1,STD
SOLR,20951,2,1,STD
SOLR,7666,2,1,STD
SOLR,26938,2,1,STD
SOLR,26940,2,1,STD
SOLR,27054,2,1,STD
SOLR,25568,2,1,STD
SOLR,26943,2,1,STD
SOLR,25726,2,2,STD
SOLR,25480,2,2,STD
SOLR,26946,2,1,STD
SOLR,25478,2,1,STD
SOLR,26259,2,1,STD
SOLR,7069,2,2,STD
SOLR,6607,2,1,STD
SOLR,26951,2,2,STD
SOLR,26490,2,1,STD
SOLR,26953,2,2,STD
SOLR,26491,2,1,STD
SOLR,5769,2,2,STD
SOLR,25750,2,1,STD
SOLR,26183,2,1,STD
SOLR,20206,2,1,STD
SOLR,20009,2,1,STD
SOLR,26960,2,1,STD
SOLR,26359,2,2,STD
SOLR,25681,2,1,STD
SOLR,25991,2,2,STD
SOLR,5599,2,1,STD
SOLR,26684,2,1,STD
SOLR,1279,2,2,STD
SOLR,26971,2,1,STD
SOLR,25725,2,1,STD
SOLR,4836,2,2,STD
SOLR,25704,2,1,STD
SOLR,26688,2,1,STD
SOLR,20000,2,2,STD
SOLR,25703,2,1,STD
SOLR,25749,2,1,STD
SOLR,26507,2,2,STD
SOLR,4612,2,2,STD
SOLR,26366,2,2,STD
SOLR,26268,2,2,STD
SOLR,25613,2,2,STD
SOLR,26986,2,1,STD
SOLR,26987,2,1,STD
SOLR,25612,2,1,STD
SOLR,26272,2,1,STD
SOLR,26699,2,1,STD
SOLR,26991,2,1,STD
SOLR,26517,2,1,STD
SOLR,26129,2,2,STD
SOLR,26703,2,1,STD
SOLR,25643,2,1,STD
SOLR,25553,2,2,STD
SOLR,26523,2,1,STD
SOLR,26707,2,2,STD
SOLR,26524,2,1,STD
SOLR,26377,2,2,STD
SOLR,25832,2,1,STD
SOLR,25833,2,2,STD
SOLR,26713,2,1,STD
SOLR,26378,2,2,STD
SOLR,25611,2,2,STD
SOLR,25965,2,1,STD
SOLR,26529,2,2,STD
SOLR,25817,2,2,STD
SOLR,26530,2,1,STD
SOLR,27060,2,1,STD
SOLR,27080,2,1,STD
SOLR,26197,2,1,STD
SOLR,25449,2,2,STD
SOLR,26726,2,2,STD
SOLR,25431,2,1,STD
SOLR,26018,2,1,STD
SOLR,26281,2,2,STD
SOLR,27001,2,1,STD
SOLR,26046,2,1,STD
SOLR,18578,2,1,STD
SOLR,26541,2,2,STD
SOLR,25856,2,1,STD
SOLR,25426,2,1,STD
SOLR,18299,2,2,STD
SOLR,17804,2,1,STD
SOLR,27022,2,2,STD
SOLR,27083,2,1,STD
SOLR,25867,2,1,STD
SOLR,26744,2,1,STD
SOLR,25869,2,2,STD
SOLR,25870,2,1,STD
SOLR,26202,2,2,STD
SOLR,27005,2,1,STD
SOLR,25416,2,1,STD
SOLR,25544,2,2,STD
SOLR,25526,2,1,STD
SOLR,25877,2,1,STD
SOLR,17704,2,2,STD
SOLR,25695,2,1,STD
SOLR,25881,2,2,STD
SOLR,25727,2,1,STD
SOLR,26754,2,1,STD
SOLR,26755,2,2,STD
SOLR,25887,2,2,STD
SOLR,25888,2,1,STD
SOLR,26756,2,1,STD
SOLR,27061,2,1,STD
SOLR,25675,2,1,STD
SOLR,25894,2,2,STD
SOLR,25895,2,2,STD
SOLR,25522,2,2,STD
SOLR,26760,2,1,STD
SOLR,25899,2,1,STD
SOLR,25759,2,1,STD
SOLR,25901,2,2,STD
SOLR,25972,2,2,STD
SOLR,25157,2,2,STD
SOLR,27063,2,1,STD
SOLR,25802,2,1,STD
SOLR,25602,2,2,STD
SOLR,26767,2,1,STD
SOLR,26402,2,1,STD
SOLR,26024,2,1,STD
SOLR,25913,2,2,STD
SOLR,25789,2,1,STD
SOLR,25916,2,1,STD
SOLR,26770,2,2,STD
SOLR,17618,2,2,STD
SOLR,27025,2,1,STD
SOLR,26301,2,2,STD
SOLR,25633,2,1,STD
SOLR,25786,2,1,STD
SOLR,17579,2,2,STD
SOLR,27026,2,1,STD
SOLR,25722,2,1,STD
SOLR,25927,2,2,STD
SOLR,26782,2,1,STD
SOLR,25929,2,1,STD
SOLR,25693,2,2,STD
SOLR,25931,2,2,STD
SOLR,25959,2,2,STD
SOLR,26413,2,1,STD
SOLR,26573,2,2,STD
SOLR,25964,2,1,STD
SOLR,17107,2,1,STD
SOLR,25718,2,1,STD
SOLR,26059,2,1,STD
SOLR,26418,2,1,STD
SOLR,26795,2,2,STD
SOLR,25942,2,1,STD
SOLR,26796,2,2,STD
SOLR,16932,2,2,STD
SOLR,25946,2,1,STD
