Project,AuthorID,CommentCount,IssueCount,Ranking
WICKET,16086,1,1,STD
WICKET,16079,1,1,STD
WICKET,16524,1,1,STD
WICKET,16525,1,1,STD
WICKET,16996,1,1,STD
WICKET,4933,1,1,STD
WICKET,16078,1,1,STD
WICKET,4926,1,1,STD
WICKET,17000,1,1,STD
WICKET,16531,1,1,STD
WICKET,16071,1,1,STD
WICKET,16533,1,1,STD
WICKET,16070,1,1,STD
WICKET,16538,1,1,STD
WICKET,620,1,1,STD
WICKET,4741,1,1,STD
WICKET,16069,1,1,STD
WICKET,17004,1,1,STD
WICKET,16545,1,1,STD
WICKET,16547,1,1,STD
WICKET,16550,1,1,STD
WICKET,17090,1,1,STD
WICKET,16552,1,1,STD
WICKET,16058,1,1,STD
WICKET,16554,1,1,STD
WICKET,17006,1,1,STD
WICKET,16055,1,1,STD
WICKET,16560,1,1,STD
WICKET,16561,1,1,STD
WICKET,16045,1,1,STD
WICKET,16038,1,1,STD
WICKET,16570,1,1,STD
WICKET,4475,1,1,STD
WICKET,16573,1,1,STD
WICKET,16035,1,1,STD
WICKET,16034,1,1,STD
WICKET,16579,1,1,STD
WICKET,16580,1,1,STD
WICKET,16030,1,1,STD
WICKET,16029,1,1,STD
WICKET,16584,1,1,STD
WICKET,17092,1,1,STD
WICKET,16589,1,1,STD
WICKET,16590,1,1,STD
WICKET,16591,1,1,STD
WICKET,16592,1,1,STD
WICKET,16027,1,1,STD
WICKET,16596,1,1,STD
WICKET,16597,1,1,STD
WICKET,17112,1,1,STD
WICKET,17014,1,1,STD
WICKET,236,1,1,STD
WICKET,4385,1,1,STD
WICKET,4195,1,1,STD
WICKET,16013,1,1,STD
WICKET,16002,1,1,STD
WICKET,16606,1,1,STD
WICKET,16001,1,1,STD
WICKET,4102,1,1,STD
WICKET,16610,1,1,STD
WICKET,15999,1,1,STD
WICKET,16614,1,1,STD
WICKET,15994,1,1,STD
WICKET,15992,1,1,STD
WICKET,17021,1,1,STD
WICKET,15991,1,1,STD
WICKET,16624,1,1,STD
WICKET,16625,1,1,STD
WICKET,16626,1,1,STD
WICKET,16627,1,1,STD
WICKET,17022,1,1,STD
WICKET,15986,1,1,STD
WICKET,17096,1,1,STD
WICKET,17024,1,1,STD
WICKET,17099,1,1,STD
